epoch,test_acc
1,0.029999999329447746
2,0.03619999811053276
3,0.05289999768137932
4,0.07180000096559525
5,0.07779999822378159
6,0.08429999649524689
7,0.09389999508857727
8,0.0957999974489212
9,0.0997999981045723
10,0.10869999974966049
11,0.10999999940395355
12,0.10520000010728836
13,0.1030999943614006
14,0.1046999990940094
15,0.1216999962925911
16,0.12069999426603317
17,0.11140000075101852
18,0.11939999461174011
19,0.11659999936819077
20,0.11769999563694
21,0.12099999934434891
22,0.11710000038146973
23,0.12219999730587006
24,0.10509999841451645
25,0.10859999805688858
26,0.11819999665021896
27,0.09709999710321426
28,0.1184999942779541
29,0.10700000077486038
30,0.12060000002384186
31,0.11400000005960464
32,0.12459999322891235
33,0.11649999767541885
34,0.1200999990105629
35,0.07689999788999557
36,0.12780000269412994
37,0.1136000007390976
38,0.12229999899864197
39,0.12280000001192093
40,0.12809999287128448
41,0.11719999462366104
42,0.12799999117851257
43,0.1078999936580658
44,0.1224999949336052
45,0.11759999394416809
46,0.12690000236034393
47,0.12299999594688416
48,0.11050000041723251
49,0.11539999395608902
50,0.11229999363422394
51,0.11620000004768372
52,0.13369999825954437
53,0.09359999746084213
54,0.10610000044107437
55,0.11349999904632568
56,0.11469999700784683
57,0.12129999697208405
58,0.11869999766349792
59,0.10669999569654465
60,0.1500999927520752
61,0.14899998903274536
62,0.15950000286102295
63,0.1589999943971634
64,0.15729999542236328
65,0.16659998893737793
66,0.1648000031709671
67,0.16830000281333923
68,0.1736999899148941
69,0.1688999980688095
70,0.17149999737739563
71,0.1696999967098236
72,0.1736999899148941
73,0.17520000040531158
74,0.17109999060630798
75,0.17170000076293945
76,0.17379999160766602
77,0.17809998989105225
78,0.1753999888896942
79,0.1688999980688095
80,0.17629998922348022
81,0.17909999191761017
82,0.1762000024318695
83,0.18230000138282776
84,0.18539999425411224
85,0.17309999465942383
86,0.1816999912261963
87,0.18039999902248383
88,0.17229999601840973
89,0.18400000035762787
90,0.17469999194145203
91,0.17599999904632568
92,0.1850000023841858
93,0.18439999222755432
94,0.19189999997615814
95,0.19020000100135803
96,0.18609999120235443
97,0.18639999628067017
98,0.186599999666214
99,0.18959999084472656
100,0.18799999356269836
101,0.19089999794960022
102,0.18719999492168427
103,0.18469999730587006
104,0.1946999877691269
105,0.1889999955892563
106,0.1842999905347824
107,0.18699999153614044
108,0.19129998981952667
109,0.18979999423027039
110,0.19339999556541443
111,0.18949998915195465
112,0.18709999322891235
113,0.19519999623298645
114,0.1891999989748001
115,0.18199999630451202
116,0.19509999454021454
117,0.19679999351501465
118,0.18539999425411224
119,0.20189999043941498
120,0.204599991440773
121,0.2053999900817871
122,0.20229999721050262
123,0.20569999516010284
124,0.20589999854564667
125,0.2044999897480011
126,0.20749999582767487
127,0.20419999957084656
128,0.20969998836517334
129,0.21249999105930328
130,0.21139998733997345
131,0.21379999816417694
132,0.2102999985218048
133,0.21159999072551727
134,0.2142999917268753
135,0.21789999306201935
136,0.21389999985694885
137,0.21539999544620514
138,0.21599999070167542
139,0.21279999613761902
140,0.21400000154972076
141,0.2254999876022339
142,0.21849998831748962
143,0.21849998831748962
144,0.21689999103546143
145,0.22759999334812164
146,0.2223999947309494
147,0.22169999778270721
148,0.2158999890089035
149,0.21529999375343323
150,0.21930000185966492
151,0.21159999072551727
152,0.22049999237060547
153,0.2214999943971634
154,0.21779999136924744
155,0.21939998865127563
156,0.2157999873161316
157,0.22209998965263367
158,0.22190000116825104
159,0.21959999203681946
160,0.22289998829364777
161,0.2222999930381775
162,0.22269999980926514
163,0.2254999876022339
164,0.22759999334812164
165,0.2272999882698059
166,0.22849999368190765
167,0.2263999879360199
168,0.22360000014305115
169,0.22540000081062317
170,0.22679999470710754
171,0.22769999504089355
172,0.22630000114440918
173,0.22369998693466187
174,0.22809998691082
175,0.22789999842643738
176,0.22450000047683716
177,0.2280000001192093
178,0.22709999978542328
179,0.22499999403953552
180,0.22609999775886536
181,0.22899998724460602
182,0.22699999809265137
183,0.2272999882698059
184,0.22779999673366547
185,0.22949999570846558
186,0.22679999470710754
187,0.22609999775886536
188,0.22459998726844788
189,0.22699999809265137
190,0.22759999334812164
191,0.22669999301433563
192,0.22849999368190765
193,0.2287999987602234
194,0.2289000004529953
195,0.2303999960422516
196,0.22999998927116394
197,0.2305999994277954
198,0.22679999470710754
199,0.23149999976158142
200,0.23070000112056732
