epoch,test_acc
1,0.6108999848365784
2,0.6123999953269958
3,0.6243999600410461
4,0.6237999796867371
5,0.6173999905586243
6,0.6247000098228455
7,0.6247000098228455
8,0.6214999556541443
9,0.6114999651908875
10,0.621399998664856
11,0.6182999610900879
12,0.6229000091552734
13,0.6284999847412109
14,0.6215999722480774
15,0.623699963092804
16,0.6164000034332275
17,0.620199978351593
18,0.6205999851226807
19,0.6164999604225159
20,0.6212999820709229
21,0.6137999892234802
22,0.6166999936103821
23,0.6175000071525574
24,0.6230999827384949
25,0.6304000020027161
26,0.6193999648094177
27,0.6198999881744385
28,0.6114999651908875
29,0.6132999658584595
30,0.6254000067710876
31,0.6096000075340271
32,0.6277999877929688
33,0.6137999892234802
34,0.6315999627113342
35,0.6444000005722046
36,0.6432999968528748
37,0.6258000135421753
38,0.6212999820709229
39,0.6317999958992004
40,0.6175000071525574
41,0.6158999800682068
42,0.6293999552726746
43,0.6078000068664551
44,0.6122999787330627
45,0.6184999942779541
46,0.6211999654769897
47,0.6250999569892883
48,0.6233999729156494
49,0.6152999997138977
50,0.6218999624252319
51,0.6212999820709229
52,0.6190999746322632
53,0.6222999691963196
54,0.6103000044822693
55,0.6274999976158142
56,0.6315999627113342
57,0.6359999775886536
58,0.625499963760376
59,0.6241999864578247
60,0.6360999941825867
61,0.6121999621391296
62,0.6200999617576599
63,0.6182999610900879
64,0.6026999950408936
65,0.6078000068664551
66,0.5942999720573425
67,0.6243000030517578
68,0.6352999806404114
69,0.6179999709129333
70,0.6173999905586243
71,0.6144999861717224
72,0.6190999746322632
73,0.6218000054359436
74,0.6261000037193298
75,0.617900013923645
76,0.6083999872207642
77,0.627299964427948
78,0.6032999753952026
79,0.626800000667572
80,0.6218999624252319
81,0.6232999563217163
82,0.6103999614715576
83,0.6062999963760376
84,0.6261999607086182
85,0.6309999823570251
86,0.6273999810218811
87,0.630299985408783
88,0.6196999549865723
89,0.6087999939918518
90,0.6182999610900879
91,0.6376999616622925
92,0.6186000108718872
93,0.6385999917984009
94,0.6322999596595764
95,0.6233999729156494
96,0.6193999648094177
97,0.6128999590873718
98,0.6273999810218811
99,0.6151999831199646
100,0.6168000102043152
101,0.5990999937057495
102,0.6118999719619751
103,0.6146999597549438
104,0.6281999945640564
105,0.6347999572753906
106,0.6187999844551086
107,0.6358999609947205
108,0.6137999892234802
109,0.6297000050544739
110,0.6209999918937683
111,0.6204999685287476
112,0.6085000038146973
113,0.6182999610900879
114,0.6291999816894531
115,0.6328999996185303
116,0.6315999627113342
117,0.6204999685287476
118,0.6251999735832214
119,0.6175999641418457
120,0.6345999836921692
121,0.6230999827384949
122,0.6193000078201294
123,0.6166999936103821
124,0.6187999844551086
125,0.6184999942779541
126,0.6360999941825867
127,0.6240000128746033
128,0.6312999725341797
129,0.6074999570846558
130,0.6277999877929688
131,0.6288999915122986
132,0.616100013256073
133,0.6096000075340271
134,0.6276999711990356
135,0.6222000122070312
136,0.6190999746322632
137,0.6218000054359436
138,0.6324999928474426
139,0.6266999840736389
140,0.6204000115394592
141,0.6283000111579895
142,0.6396999955177307
143,0.6243000030517578
144,0.6191999912261963
145,0.6171000003814697
146,0.6198999881744385
147,0.6157000064849854
148,0.615399956703186
149,0.6352999806404114
150,0.6155999898910522
151,0.6222999691963196
152,0.611299991607666
153,0.6205999851226807
154,0.6280999779701233
155,0.6097999811172485
156,0.6308000087738037
157,0.6283000111579895
158,0.6240999698638916
159,0.6229000091552734
160,0.6345999836921692
161,0.6223999857902527
162,0.6189000010490417
163,0.628600001335144
164,0.6157000064849854
165,0.6279000043869019
166,0.6162999868392944
167,0.6182000041007996
168,0.6212999820709229
169,0.6279999613761902
170,0.637499988079071
171,0.6288999915122986
172,0.6225999593734741
173,0.611799955368042
174,0.6029999852180481
175,0.6175999641418457
176,0.6196999549865723
177,0.6222000122070312
178,0.6202999949455261
179,0.6416000127792358
180,0.6164000034332275
181,0.6197999715805054
182,0.6265999674797058
183,0.6151999831199646
184,0.614300012588501
185,0.6277999877929688
186,0.6344000101089478
187,0.6139000058174133
188,0.6223999857902527
189,0.6261000037193298
190,0.6352999806404114
191,0.5899999737739563
192,0.6196999549865723
193,0.6150999665260315
194,0.620199978351593
195,0.6028000116348267
196,0.598800003528595
197,0.6180999875068665
198,0.6208999752998352
199,0.6304999589920044
200,0.6394000053405762
