epoch,test_acc
1,0.2409999966621399
2,0.1923999935388565
3,0.21939998865127563
4,0.1996999979019165
5,0.2586999833583832
6,0.25360000133514404
7,0.2336999922990799
8,0.2287999987602234
9,0.2515999972820282
10,0.24059998989105225
11,0.23249998688697815
12,0.22999998927116394
13,0.2572000026702881
14,0.24819999933242798
15,0.2305999994277954
16,0.2791000008583069
17,0.2012999951839447
18,0.26080000400543213
19,0.22109998762607574
20,0.241799995303154
21,0.22280000150203705
22,0.24159999191761017
23,0.23189999163150787
24,0.21289999783039093
25,0.25769999623298645
26,0.21819999814033508
27,0.2587999999523163
28,0.23989999294281006
29,0.22809998691082
30,0.23429998755455017
31,0.22619999945163727
32,0.23909999430179596
33,0.23499999940395355
34,0.19059999287128448
35,0.22609999775886536
36,0.21379999816417694
37,0.2483000010251999
38,0.22669999301433563
39,0.2232999950647354
40,0.2466999888420105
41,0.1832999885082245
42,0.24049998819828033
43,0.2563999891281128
44,0.2247999906539917
45,0.22619999945163727
46,0.2459999918937683
47,0.21979999542236328
48,0.24629999697208405
49,0.22769999504089355
50,0.2352999895811081
51,0.23839999735355377
52,0.2574000060558319
53,0.24249999225139618
54,0.24210000038146973
55,0.2378999888896942
56,0.24709999561309814
57,0.23879998922348022
58,0.22819998860359192
59,0.22589999437332153
60,0.26019999384880066
61,0.2287999987602234
62,0.25
63,0.2514999806880951
64,0.23399999737739563
65,0.23119999468326569
66,0.26919999718666077
67,0.2190999984741211
68,0.2263999879360199
69,0.23489999771118164
70,0.25360000133514404
71,0.2369999885559082
72,0.2457999885082245
73,0.23099999129772186
74,0.24479998648166656
75,0.2433999925851822
76,0.2556999921798706
77,0.25859999656677246
78,0.22989998757839203
79,0.2434999942779541
80,0.2581000030040741
81,0.23759999871253967
82,0.22450000047683716
83,0.22739998996257782
84,0.23719999194145203
85,0.22599999606609344
86,0.21849998831748962
87,0.24210000038146973
88,0.24809999763965607
89,0.25130000710487366
90,0.21239998936653137
91,0.2246999889612198
92,0.2457999885082245
93,0.2328999936580658
94,0.25920000672340393
95,0.22619999945163727
96,0.2393999993801117
97,0.2612999975681305
98,0.24889999628067017
99,0.2451999932527542
100,0.2352999895811081
101,0.2328999936580658
102,0.23709999024868011
103,0.2451999932527542
104,0.24639999866485596
105,0.2581000030040741
106,0.2386999875307083
107,0.24529999494552612
108,0.26190000772476196
109,0.260699987411499
110,0.2230999916791916
111,0.2547000050544739
112,0.23659999668598175
113,0.211899995803833
114,0.23899999260902405
115,0.257099986076355
116,0.22019998729228973
117,0.24039998650550842
118,0.24279999732971191
119,0.24169999361038208
120,0.2502000033855438
121,0.24229998886585236
122,0.25049999356269836
123,0.2459999918937683
124,0.21069999039173126
125,0.2296999990940094
126,0.24549999833106995
127,0.2563000023365021
128,0.2620999813079834
129,0.2298000007867813
130,0.27950000762939453
131,0.2013999968767166
132,0.2272999882698059
133,0.23989999294281006
134,0.2443999946117401
135,0.2295999974012375
136,0.24849998950958252
137,0.2224999964237213
138,0.21329998970031738
139,0.20789998769760132
140,0.18779999017715454
141,0.23559999465942383
142,0.23929999768733978
143,0.2531999945640564
144,0.24929998815059662
145,0.22509999573230743
146,0.2744999825954437
147,0.2572999894618988
148,0.2583000063896179
149,0.2712000012397766
150,0.22689999639987946
151,0.2305999994277954
152,0.2590000033378601
153,0.24650000035762787
154,0.17839999496936798
155,0.24560000002384186
156,0.2272999882698059
157,0.2352999895811081
158,0.22379998862743378
159,0.20749999582767487
160,0.23469999432563782
161,0.2685000002384186
162,0.22749999165534973
163,0.234499990940094
164,0.2157999873161316
165,0.22869999706745148
166,0.23639999330043793
167,0.22579999268054962
168,0.21159999072551727
169,0.2587999999523163
170,0.2590000033378601
171,0.23739999532699585
172,0.23519998788833618
173,0.24210000038146973
174,0.25099998712539673
175,0.2232999950647354
176,0.2838999927043915
177,0.21299999952316284
178,0.23849999904632568
179,0.20639999210834503
180,0.22679999470710754
181,0.23279999196529388
182,0.1988999992609024
183,0.2386000007390976
184,0.25209999084472656
185,0.21400000154972076
186,0.23839999735355377
187,0.21660000085830688
188,0.23579999804496765
189,0.2450999915599823
190,0.22369998693466187
191,0.24300000071525574
192,0.21220000088214874
193,0.22779999673366547
194,0.23420000076293945
195,0.24489998817443848
196,0.23189999163150787
197,0.2418999969959259
198,0.22379998862743378
199,0.2295999974012375
200,0.19269999861717224
