epoch,test_acc
1,0.3799999952316284
2,0.4973999857902527
3,0.48919999599456787
4,0.5198999643325806
5,0.5180000066757202
6,0.5266000032424927
7,0.5069000124931335
8,0.5353999733924866
9,0.5174999833106995
10,0.515500009059906
11,0.5227000117301941
12,0.5155999660491943
13,0.469899982213974
14,0.5259999632835388
15,0.5245999693870544
16,0.5045999884605408
17,0.5336999893188477
18,0.5388999581336975
19,0.5382999777793884
20,0.505299985408783
21,0.5024999976158142
22,0.5263999700546265
23,0.491599977016449
24,0.5047000050544739
25,0.4846999943256378
26,0.49629998207092285
27,0.5027999877929688
28,0.510699987411499
29,0.47439998388290405
30,0.4949999749660492
31,0.49539998173713684
32,0.4976999759674072
33,0.46399998664855957
34,0.5270999670028687
35,0.4407999813556671
36,0.5
37,0.47929999232292175
38,0.4935999810695648
39,0.5223999619483948
40,0.505299985408783
41,0.4730999767780304
42,0.510699987411499
43,0.47189998626708984
44,0.4396999776363373
45,0.5015000104904175
46,0.47540000081062317
47,0.4642999768257141
48,0.4684999883174896
49,0.48899999260902405
50,0.4883999824523926
51,0.5015000104904175
52,0.42069998383522034
53,0.4447999894618988
54,0.4949999749660492
55,0.5109999775886536
56,0.42649999260902405
57,0.46389999985694885
58,0.48989999294281006
59,0.4795999825000763
60,0.4202999770641327
61,0.5054000020027161
62,0.49539998173713684
63,0.5066999793052673
64,0.4722999930381775
65,0.4997999966144562
66,0.48659998178482056
67,0.4650999903678894
68,0.48819997906684875
69,0.5117999911308289
70,0.48569998145103455
71,0.5149999856948853
72,0.5205999612808228
73,0.4693000018596649
74,0.4935999810695648
75,0.4708999991416931
76,0.4619999825954437
77,0.49549999833106995
78,0.4699999988079071
79,0.4186999797821045
80,0.45889997482299805
81,0.4860999882221222
82,0.49959999322891235
83,0.5073999762535095
84,0.4382999837398529
85,0.45499998331069946
86,0.47039997577667236
87,0.4611999988555908
88,0.4624999761581421
89,0.5303999781608582
90,0.46289998292922974
91,0.4197999835014343
92,0.4892999827861786
93,0.4560999870300293
94,0.495199978351593
95,0.4746999740600586
96,0.4756999909877777
97,0.5081999897956848
98,0.4659999907016754
99,0.4814999997615814
100,0.4659999907016754
101,0.45619997382164
102,0.4617999792098999
103,0.4746999740600586
104,0.42080000042915344
105,0.4724999964237213
106,0.45559999346733093
107,0.47029998898506165
108,0.48569998145103455
109,0.4544000029563904
110,0.38989999890327454
111,0.47849997878074646
112,0.46889999508857727
113,0.4973999857902527
114,0.4528999924659729
115,0.5072000026702881
116,0.4400999844074249
117,0.4827999770641327
118,0.49559998512268066
119,0.45579999685287476
120,0.45069998502731323
121,0.4717999994754791
122,0.44749999046325684
123,0.44749999046325684
124,0.4560999870300293
125,0.46889999508857727
126,0.44769999384880066
127,0.42809998989105225
128,0.45809999108314514
129,0.4649999737739563
130,0.47439998388290405
131,0.4462999999523163
132,0.439300000667572
133,0.5094000101089478
134,0.4802999794483185
135,0.46699997782707214
136,0.5045999884605408
137,0.4535999894142151
138,0.44369998574256897
139,0.49629998207092285
140,0.4788999855518341
141,0.4510999917984009
142,0.46059998869895935
143,0.43059998750686646
144,0.4887999892234802
145,0.4721999764442444
146,0.4814999997615814
147,0.4593999981880188
148,0.45339998602867126
149,0.4830999970436096
150,0.4658999741077423
151,0.45260000228881836
152,0.5006999969482422
153,0.44200000166893005
154,0.4477999806404114
155,0.4212999939918518
156,0.4382999837398529
157,0.4708999991416931
158,0.41679999232292175
159,0.49969998002052307
160,0.46449998021125793
161,0.4818999767303467
162,0.42289999127388
163,0.39329999685287476
164,0.48259997367858887
165,0.45809999108314514
166,0.4658999741077423
167,0.47849997878074646
168,0.4603999853134155
169,0.39149999618530273
170,0.47049999237060547
171,0.4503999948501587
172,0.43289998173713684
173,0.4558999836444855
174,0.471699982881546
175,0.4537999927997589
176,0.49309998750686646
177,0.46209999918937683
178,0.4375999867916107
179,0.44429999589920044
180,0.43709999322891235
181,0.4668999910354614
182,0.46219998598098755
183,0.46449998021125793
184,0.4958999752998352
185,0.4691999852657318
186,0.4619999825954437
187,0.4311999976634979
188,0.46939998865127563
189,0.40529999136924744
190,0.5091999769210815
191,0.435699999332428
192,0.47419998049736023
193,0.40049999952316284
194,0.47919997572898865
195,0.4196999967098236
196,0.42080000042915344
197,0.46549999713897705
198,0.4496999979019165
199,0.4341999888420105
200,0.4481000006198883
