epoch,test_acc
1,0.1735999882221222
2,0.2782000005245209
3,0.31939998269081116
4,0.3569999933242798
5,0.38580000400543213
6,0.4684000015258789
7,0.4650999903678894
8,0.49789997935295105
9,0.5285999774932861
10,0.5356999635696411
11,0.5490999817848206
12,0.5557000041007996
13,0.5741999745368958
14,0.5877999663352966
15,0.5837999582290649
16,0.5895999670028687
17,0.5796999931335449
18,0.6126999855041504
19,0.585599958896637
20,0.6234999895095825
21,0.6086999773979187
22,0.6189999580383301
23,0.6293999552726746
24,0.6200999617576599
25,0.6297000050544739
26,0.6394999623298645
27,0.6410999894142151
28,0.6520000100135803
29,0.6460999846458435
30,0.6435999870300293
31,0.6510999798774719
32,0.6606999635696411
33,0.6531999707221985
34,0.6615999937057495
35,0.6624999642372131
36,0.6462999582290649
37,0.6592999696731567
38,0.6560999751091003
39,0.6487999558448792
40,0.6595999598503113
41,0.6726999878883362
42,0.6574999690055847
43,0.6643999814987183
44,0.6668999791145325
45,0.6624000072479248
46,0.6559000015258789
47,0.6725999712944031
48,0.6620999574661255
49,0.6714000105857849
50,0.6661999821662903
51,0.6678999662399292
52,0.6649999618530273
53,0.6818999648094177
54,0.6644999980926514
55,0.6807000041007996
56,0.6823999881744385
57,0.682699978351593
58,0.674299955368042
59,0.6833999752998352
60,0.6797999739646912
61,0.6852999925613403
62,0.6857999563217163
63,0.6785999536514282
64,0.6753999590873718
65,0.6807000041007996
66,0.679099977016449
67,0.6832000017166138
68,0.6866999864578247
69,0.6911999583244324
70,0.6784999966621399
71,0.6811000108718872
72,0.6843999624252319
73,0.6663999557495117
74,0.6906999945640564
75,0.689300000667572
76,0.6708999872207642
77,0.6825000047683716
78,0.6868000030517578
79,0.6909999847412109
80,0.6730999946594238
81,0.6857999563217163
82,0.6886999607086182
83,0.6859999895095825
84,0.6965000033378601
85,0.682699978351593
86,0.6875999569892883
87,0.6900999546051025
88,0.6854000091552734
89,0.6797999739646912
90,0.6872000098228455
91,0.6965000033378601
92,0.6911999583244324
93,0.6920999884605408
94,0.694599986076355
95,0.6908999681472778
96,0.6879000067710876
97,0.6884999871253967
98,0.6908000111579895
99,0.6884999871253967
100,0.6773999929428101
101,0.6865999698638916
102,0.6815999746322632
103,0.6872999668121338
104,0.6744999885559082
105,0.6847000122070312
106,0.6773999929428101
107,0.6834999918937683
108,0.6754999756813049
109,0.6858999729156494
110,0.6800000071525574
111,0.6628999710083008
112,0.6894999742507935
113,0.6712999939918518
114,0.6870999932289124
115,0.6692000031471252
116,0.6783999800682068
117,0.6850000023841858
118,0.6840999722480774
119,0.6855999827384949
120,0.6897000074386597
121,0.6866999864578247
122,0.6735000014305115
123,0.6852999925613403
124,0.6882999539375305
125,0.6924999952316284
126,0.6823999881744385
127,0.6865999698638916
128,0.6854999661445618
129,0.6801999807357788
130,0.6854000091552734
131,0.6773999929428101
132,0.6859999895095825
133,0.6776999831199646
134,0.6793999671936035
135,0.6886999607086182
136,0.6807000041007996
137,0.6807000041007996
138,0.6658999919891357
139,0.6864999532699585
140,0.6820999979972839
141,0.6784999966621399
142,0.6803999543190002
143,0.6832999587059021
144,0.6791999936103821
145,0.6825999617576599
146,0.6775000095367432
147,0.6766999959945679
148,0.6747999787330627
149,0.6821999549865723
150,0.6764000058174133
151,0.6651999950408936
152,0.6642999649047852
153,0.675599992275238
154,0.6815999746322632
155,0.670199990272522
156,0.684499979019165
157,0.6884999871253967
158,0.6736999750137329
159,0.6786999702453613
160,0.6682999730110168
161,0.676099956035614
162,0.6613999605178833
163,0.6861000061035156
164,0.677899956703186
165,0.6827999949455261
166,0.6800999641418457
167,0.6830999851226807
168,0.6732999682426453
169,0.6852999925613403
170,0.6789000034332275
171,0.6780999898910522
172,0.6811000108718872
173,0.6804999709129333
174,0.676099956035614
175,0.6762999892234802
176,0.6814000010490417
177,0.6782999634742737
178,0.675599992275238
179,0.6827999949455261
180,0.6665999889373779
181,0.6661999821662903
182,0.6818999648094177
183,0.6662999987602234
184,0.6624000072479248
185,0.6654999852180481
186,0.6797999739646912
187,0.6779999732971191
188,0.6802999973297119
189,0.6764000058174133
190,0.6746000051498413
191,0.6704999804496765
192,0.6744999885559082
193,0.675599992275238
194,0.6678000092506409
195,0.6714999675750732
196,0.6624000072479248
197,0.6732999682426453
198,0.6730999946594238
199,0.6638000011444092
200,0.677899956703186
